id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1244,1027,1,1.122324742,1,6,1,37,0.8668201179999999,122,2,7,364,1374,1590,14,0,13,1,1,0,1
1245,1843,0,0.49877664899999996,1,0,1,54,0.031454897999999995,105,1,4,275,781,286,7,2,9,1,0,0,2
1246,1203,1,1.3707188369999999,0,7,0,8,0.410125585,194,7,3,1248,1888,3624,11,9,3,1,0,1,1
1247,1203,0,1.990935766,1,2,0,21,0.929931918,103,2,19,364,1374,1970,17,6,16,0,1,1,3
1250,1154,1,1.273906456,1,4,1,9,0.798629713,122,2,5,497,1931,3269,8,6,2,1,1,0,3
1253,1977,0,0.693607497,1,0,1,2,0.798615759,145,4,2,497,1931,3269,17,8,19,1,0,1,1
1254,710,0,0.49864832200000003,1,0,0,15,0.11886581800000001,122,8,1,497,1931,3269,17,6,7,0,0,1,1
1257,1843,0,1.7998536880000002,1,0,1,54,0.033422548999999996,105,1,4,519,1988,286,7,4,7,1,0,0,2
1261,1872,1,0.625503558,1,0,1,55,0.029829307000000003,110,3,1,1109,721,2655,15,3,6,1,0,1,3
1265,1203,1,1.945595091,1,0,1,43,0.8505738909999999,122,7,18,364,1374,1970,18,7,8,1,0,0,2
1267,1843,0,0.49877025799999997,1,0,1,54,0.032323652,105,1,4,519,1988,286,7,4,7,1,0,0,2
1268,1027,1,2.579814271,1,3,0,21,0.433473971,132,8,2,58,1199,3952,14,1,2,1,0,1,1
1269,1203,0,2.579376383,1,0,0,31,0.351207411,111,3,10,1087,1555,1484,18,11,6,1,1,1,3
1270,1980,1,2.348779772,0,1,0,8,0.127085641,110,6,6,236,1836,1950,9,3,3,0,0,0,1
1271,832,0,0.49913018299999995,0,0,0,53,0.122700953,172,5,7,8,1917,3358,11,10,10,0,1,1,1
1272,606,0,0.49875352100000003,1,0,1,54,0.031391762999999996,193,1,11,275,1988,286,7,4,7,1,0,0,2
1273,1027,0,0.650400911,1,7,1,60,0.033455347999999996,145,4,1,1331,1604,1970,18,7,14,1,0,1,3
1274,1203,0,1.290523948,1,3,0,61,0.12167283,150,5,3,1163,730,3952,16,10,20,0,0,0,1
1275,1203,0,1.090030329,1,0,1,14,0.41275105700000003,146,2,3,286,721,626,17,3,11,1,0,0,0
1276,1271,1,1.351857923,1,0,1,12,0.129534441,80,7,5,1248,1555,1970,10,2,11,1,0,0,0
1277,1027,1,2.567521654,0,10,1,13,0.13032282,163,4,9,66,1897,3473,10,9,8,1,1,0,0
1278,1027,0,1.84976734,0,0,1,23,0.42904325,146,2,0,286,1291,1663,10,5,19,1,0,0,2
1279,1872,0,2.638403653,0,4,0,8,0.14581493,111,3,5,248,1162,790,8,0,14,1,1,0,0
1280,1203,0,0.498946315,1,0,1,47,0.8511823709999999,134,4,16,140,1011,3302,13,1,15,1,0,0,3
1282,772,0,1.958180459,0,1,1,37,0.137592504,169,1,9,418,1805,2655,10,2,8,1,0,1,0
1283,1271,1,0.49895113399999996,0,0,0,9,0.7986148259999999,124,1,17,115,1931,3269,15,3,7,1,0,1,1
1284,1843,0,2.495556053,1,0,1,6,0.140471989,189,4,11,1175,781,2896,13,11,13,1,1,0,3
1285,1027,0,1.341802079,0,1,1,20,0.117364945,182,5,14,667,1162,2589,14,13,13,1,1,1,2
1286,1203,0,0.596906385,0,4,0,43,0.798663408,156,3,14,1464,1787,3652,18,7,6,1,1,1,1
1287,1154,1,0.479627484,0,4,0,34,0.141993141,118,5,1,416,1633,3355,14,3,11,1,0,1,3
1289,1203,0,1.661780015,1,2,0,14,0.407933004,146,3,10,769,1134,1970,17,4,3,1,0,1,2
1290,710,0,0.498757801,1,0,1,20,0.032849947000000004,105,1,11,144,1988,286,7,4,7,1,0,0,2
1292,1203,1,1.6545732930000001,0,8,0,32,0.912445666,122,4,9,364,730,1970,16,3,2,0,1,0,1
1294,1958,0,0.49888710700000005,1,3,0,40,0.848483929,148,4,11,58,1263,1430,13,11,12,1,0,1,3
1299,1980,0,0.718433102,0,0,0,37,0.6119946270000001,117,4,15,404,1163,2655,18,13,9,1,1,1,3
1301,1469,0,1.353572578,0,4,1,39,0.40760356600000003,101,4,17,667,922,1663,14,4,8,1,1,1,3
1304,1537,0,0.499018976,1,0,1,27,0.09139008800000001,104,3,18,167,781,286,5,8,15,1,0,0,2
1305,965,0,2.518425229,1,2,0,16,0.35105268,146,8,6,319,1555,1970,16,3,15,0,1,1,3
1307,710,0,0.49875560399999996,1,0,1,20,0.031944242000000005,85,1,4,275,1988,286,7,4,7,1,0,0,2
1308,1977,1,2.565198847,0,0,0,60,0.798658001,132,1,4,115,1515,1598,15,3,4,1,0,0,0
1309,710,0,0.498752245,1,5,1,20,0.032083305,105,1,4,144,1988,286,7,0,19,1,0,0,2
1311,1271,1,0.499142219,1,0,0,20,0.157338281,170,3,0,381,1670,3358,7,6,11,0,1,0,1
1312,1027,0,1.162250802,0,0,0,23,0.032521237,130,3,3,1331,1115,1590,18,3,6,1,0,1,3
1314,1843,1,1.797738918,0,0,1,54,0.150452076,197,4,20,1331,1897,1970,11,11,6,1,0,1,1
1316,1203,1,2.452818384,0,3,0,46,0.6034626999999999,135,6,0,248,1520,1484,16,10,6,1,0,1,3
1317,983,0,2.444914931,0,0,0,33,0.934583721,148,1,1,1087,1199,1970,9,4,15,1,1,0,0
1319,574,0,2.477453133,0,0,0,8,0.5527808679999999,101,4,15,667,1023,2700,11,6,9,1,0,1,0
1321,1203,0,1.13295792,0,0,1,25,0.553546682,169,4,1,68,1361,2336,19,7,6,1,0,1,3
1322,832,1,0.498943304,1,0,0,15,0.138512842,142,3,20,788,1805,1418,17,6,11,0,1,0,1
1325,772,1,1.369032861,1,0,1,21,0.392177567,157,5,0,206,823,2655,6,1,8,1,0,1,3
1326,1207,0,2.616083966,1,3,0,33,0.15195202300000002,189,4,16,248,1836,1484,19,0,8,1,1,1,0
1329,1203,0,2.569394402,1,2,1,54,0.12969829800000002,189,1,10,206,1552,1377,13,3,13,1,1,1,3
1330,1843,0,0.49876603399999997,1,0,1,20,0.032175004,105,1,4,144,1988,286,7,4,7,1,0,0,2
1332,1576,1,0.6359091579999999,0,4,1,8,0.407960534,194,4,1,747,1604,2219,8,6,14,1,1,1,1
1333,1537,1,1.437038517,0,3,1,9,0.58872612,111,7,2,319,1199,1970,10,1,19,1,0,1,0
1334,1977,0,1.225005881,0,1,1,12,0.02206392,140,7,2,581,1199,3693,15,9,19,1,0,1,0
1335,1203,1,2.45206052,1,1,0,46,0.09275353300000001,132,3,14,1698,1933,832,16,2,3,0,1,1,1
1337,1259,1,2.367346864,0,1,1,2,0.798599018,155,1,10,115,1931,3269,18,3,20,1,0,0,3
1338,1203,0,1.261375491,1,0,0,63,0.609445927,171,3,14,1331,1787,2473,18,5,16,0,0,1,1
1339,1567,1,2.646218074,0,0,0,33,0.85015128,148,1,15,4,1011,2993,11,2,16,0,0,0,0
1340,1487,1,0.498934736,1,0,0,31,0.117642983,156,2,11,800,1670,1590,13,2,5,0,0,1,1
1342,1203,0,2.682249702,1,0,1,33,0.13949345400000002,170,6,10,1698,1923,1336,9,0,20,1,1,1,1
1343,710,0,0.49874704299999995,1,0,1,30,0.033595345,105,1,4,519,1988,286,7,4,7,1,0,0,2
1346,1203,1,2.522011501,1,9,1,12,0.348781341,169,1,1,667,610,1970,7,6,3,1,1,1,2
1347,1958,1,0.499024112,0,4,0,46,0.135615814,190,3,5,381,1670,2993,14,1,14,1,1,1,0
1350,710,1,2.534991481,1,0,1,27,0.02599187,177,1,1,360,1957,1950,15,3,14,1,1,0,0
1352,1510,0,0.495361215,0,0,0,2,0.7986180270000001,155,2,6,115,1289,3269,19,3,20,1,1,0,2
1354,1843,0,0.498754362,1,0,1,20,0.030940546,85,1,4,275,1009,286,7,4,7,1,0,0,2
1355,710,0,0.498775221,1,0,1,20,0.013851898,117,1,4,291,1009,286,7,4,14,1,0,0,2
1358,1271,0,0.626948698,0,0,1,60,0.151879969,122,2,5,667,1897,665,10,0,2,1,1,0,0
1359,1203,1,2.413738982,0,0,1,33,0.152876128,159,7,13,1092,1162,594,10,3,19,1,0,0,3
1360,710,0,0.498730396,1,0,1,20,0.031643151,85,1,13,115,1988,286,7,4,7,1,0,0,2
1362,1207,0,1.352181592,1,0,0,51,0.028488437999999998,159,7,7,1092,1162,1503,10,0,2,1,1,0,0
1364,1843,0,0.498770001,1,0,1,54,0.031393724,105,1,4,144,1988,286,7,4,7,1,0,0,2
1365,1027,0,1.277296875,1,0,1,2,0.798581388,150,7,2,127,1289,3269,9,5,20,1,0,0,2
1367,1027,0,0.554823167,0,3,1,45,0.029599415,166,5,9,4,1162,1552,13,11,8,1,0,1,2
1369,710,0,0.498799404,1,0,1,20,0.032399767999999995,105,1,4,275,1009,286,7,4,7,1,0,0,2
1371,710,0,0.498737573,1,0,1,41,0.033996387,85,1,4,115,1988,286,7,4,7,1,0,0,2
1372,1537,0,1.095035638,0,0,1,43,0.142773441,83,3,1,71,1898,3652,18,1,9,1,1,1,3
1373,1866,1,2.684079475,0,11,1,37,0.852106902,122,1,13,751,1558,728,10,2,8,1,1,0,0
1376,1154,0,0.7443691379999999,0,4,1,51,0.798795377,111,7,15,1158,1515,267,14,16,11,1,1,1,3
1377,1843,0,0.498759761,1,0,1,20,0.031470239,105,1,4,275,1988,286,7,4,7,1,0,0,2
1378,1600,1,1.71612935,0,0,1,12,0.922608172,168,2,1,113,721,1970,17,11,4,1,0,0,2
1379,1843,0,0.498786988,1,0,1,54,0.033086047,85,1,4,275,1009,286,7,4,7,1,0,0,2
1385,1843,1,2.462871919,0,0,1,43,0.7991007509999999,86,3,14,333,781,1950,14,10,15,1,1,0,2
1386,1154,0,0.6149970060000001,1,0,1,61,0.145601561,136,4,20,626,721,1970,19,7,11,1,0,1,3
1387,1185,1,0.49917383299999996,0,7,0,46,0.7986035779999999,170,6,17,115,1809,3269,19,7,7,1,1,1,1
1388,710,1,0.498765412,0,0,1,5,0.79865397,121,4,17,115,1809,3269,13,11,17,1,0,1,0
1389,580,0,1.89377928,1,1,0,59,0.139043149,198,3,14,1209,645,2896,18,7,6,1,0,0,1
1390,1154,1,1.308942142,0,2,0,57,0.84636759,173,5,14,319,721,2655,9,3,4,0,1,1,3
1391,1469,1,0.8144223190000001,0,0,1,42,0.6103916110000001,182,5,20,667,1500,3624,14,5,4,1,1,1,2
1394,710,0,0.498681731,0,0,1,12,0.36921171700000005,156,7,0,688,1805,3269,15,1,6,1,0,0,3
1395,1843,0,0.49874513,1,0,1,54,0.034969024,105,1,11,275,1988,286,7,0,7,1,0,0,2
1396,1203,1,1.6274885590000001,1,5,1,58,0.354493787,169,2,11,418,1119,3943,7,6,2,1,0,1,3
1397,772,1,1.3159736929999999,0,1,1,49,0.415944385,199,1,10,286,1555,1970,10,9,8,1,1,1,2
1400,1977,0,1.132501304,1,0,0,43,0.798614974,163,1,4,411,1951,3269,9,3,19,1,1,0,1
1403,710,0,0.49876050299999997,1,0,1,54,0.031029896,105,1,4,275,1988,286,7,4,7,1,0,0,2
1405,1027,0,0.53453274,0,6,0,18,0.8484714329999999,122,5,15,1087,1917,1970,16,6,12,1,0,0,1
1407,1456,0,0.660235227,0,0,1,27,0.133786388,136,1,10,333,1924,286,15,3,19,1,1,0,1
1408,710,0,1.803425848,1,0,1,54,0.060894525,105,4,18,111,1463,2812,12,11,12,1,1,0,1
1410,1958,1,0.499033691,0,0,1,13,0.032650349,88,5,1,231,1238,2812,10,7,17,1,1,0,2
1411,1027,0,2.4066060030000003,1,9,0,52,0.355035657,189,4,11,1191,1829,1053,11,11,12,0,1,0,1
1412,1027,0,2.345355385,1,0,0,33,0.030823891000000003,138,7,0,1698,1177,1053,12,0,5,1,1,0,3
1414,1027,0,2.488687611,0,0,1,12,0.40975237200000003,113,7,15,1087,721,1970,16,11,20,1,1,0,1
1415,1849,0,1.3883813580000002,0,0,0,33,0.347925077,111,8,18,286,1023,3269,16,0,4,1,0,0,0
1416,1203,1,0.49889189899999997,0,3,1,40,0.919498137,124,1,7,364,1011,1430,7,6,15,1,1,0,3
1417,772,1,0.498918673,0,7,1,57,0.125060056,190,2,19,231,1119,3269,19,4,17,1,0,1,3
1418,710,0,0.49872395700000005,0,0,0,45,0.798608295,181,4,12,987,1931,3269,15,3,12,1,0,1,0
1420,1027,1,1.232417302,1,0,0,15,0.850628134,134,7,2,1248,1162,3358,9,7,19,1,0,0,2
1422,1843,0,0.49876491100000003,1,0,1,54,0.033584723,85,1,4,144,1988,286,7,4,7,1,0,0,2
1423,1271,1,1.32547852,0,0,0,16,0.798667646,155,8,3,766,1809,3269,9,5,20,0,1,0,1
1424,1203,1,1.237449014,1,1,0,58,0.407028368,194,7,9,347,613,1503,9,3,19,0,0,1,3
1425,1203,1,2.467945032,0,9,0,33,0.045307368,111,3,1,58,1162,3538,18,10,9,1,0,0,0
1426,710,0,0.49877369200000005,1,0,1,41,0.036196751,131,1,4,291,1988,286,7,4,7,1,0,0,2
1429,606,1,1.717766778,1,0,1,41,0.058171137000000005,113,7,10,117,1009,670,14,5,14,1,1,0,3
1430,1203,1,1.763899986,0,9,1,49,0.023133048,124,1,4,980,864,3011,15,11,8,1,1,0,0
1431,1958,1,0.498949896,1,0,1,7,0.02153862,142,7,7,788,1805,2655,5,1,2,1,0,0,0
1432,1203,0,1.1468383229999999,1,0,1,31,0.40707016,187,3,1,1331,989,1970,18,6,9,1,1,1,3
1434,1843,0,0.498796946,1,0,1,20,0.033102489,99,1,11,275,1009,286,7,4,7,1,0,0,2
1435,1849,1,1.728338062,1,0,1,14,0.130169653,122,3,0,1085,721,3269,16,12,4,1,1,0,1
1438,1203,1,1.864397123,1,1,1,21,0.347789379,93,5,2,667,1917,1970,14,9,10,1,0,1,2
1439,1537,0,0.498775033,1,0,1,54,0.032472298999999996,85,1,4,275,1009,286,7,4,19,1,0,0,2
1441,710,0,0.498740164,1,0,1,20,0.032735662,99,1,4,275,1988,286,7,4,7,1,0,0,2
1443,1154,1,1.643915988,1,0,1,13,0.798599665,111,2,12,115,1931,3269,16,11,12,1,0,0,3
1444,1027,0,0.47218088799999997,1,0,0,12,0.8610084659999999,199,7,1,376,1555,1970,19,1,6,0,0,0,3
1445,710,0,0.49876140399999996,1,0,1,54,0.032070093,100,1,4,144,1988,286,7,4,7,1,0,0,2
1446,1843,1,2.338514616,0,1,0,27,0.044449227,156,3,3,519,895,286,8,5,6,1,1,0,2
1449,1843,0,0.49876066799999996,1,0,1,20,0.031723567,88,1,4,275,1988,286,7,0,7,1,0,0,2
1450,1977,0,0.540387191,0,9,1,23,0.41904154,187,7,19,525,1159,3269,9,3,11,1,0,0,3
1452,574,0,0.698462571,0,0,0,60,0.425865767,101,5,15,667,1889,824,8,13,7,1,0,1,0
1453,1027,0,2.621293362,1,1,1,20,0.14362116,170,6,3,396,1119,3269,5,0,6,1,1,1,0
1455,832,1,0.499022563,0,0,1,40,0.138614408,199,5,1,1260,1011,933,14,1,11,1,0,1,1
1456,1203,1,1.0936958079999999,0,7,1,58,0.41765705299999994,199,8,7,1163,721,1970,18,7,5,1,1,1,1
1458,1027,1,1.168572959,1,1,0,24,0.364514991,146,5,14,1248,721,1970,16,6,9,0,0,0,1
1459,965,1,0.49900076299999996,1,3,1,12,0.937486525,135,3,9,381,1011,728,7,6,15,1,1,0,3
1460,1600,0,1.072516705,1,0,0,12,0.038816988,156,8,7,1331,1555,1590,10,10,12,1,0,1,0
1461,574,1,1.120663163,0,1,1,45,0.13695174400000001,119,7,2,667,644,665,9,3,6,1,1,1,1
1463,1271,1,0.49879922200000004,0,0,0,46,0.7986759520000001,124,8,13,115,1931,3269,10,3,20,1,1,1,2
1464,1027,1,0.507347979,0,0,1,57,0.35363290799999997,136,2,15,286,662,1970,18,11,13,1,0,1,3
1465,1027,0,0.539928386,0,3,0,58,0.36038574,135,4,16,747,730,3952,16,10,8,1,0,1,3
1466,1154,1,1.203019082,1,4,1,2,0.7986451259999999,159,2,2,497,1931,3269,18,11,7,1,0,0,1
1468,1027,0,1.993651221,0,0,0,6,0.350403607,199,1,7,1770,1463,1970,9,4,2,1,1,1,3
1471,1203,0,0.498988765,1,1,0,35,0.920173516,179,8,2,1170,721,3269,17,5,9,1,0,0,1
1474,710,0,0.49876192700000005,1,0,1,20,0.030654334,193,1,4,144,1988,286,7,4,7,1,0,0,2
1475,543,1,0.49902684700000005,1,0,0,12,0.9261897370000001,80,7,19,381,721,728,17,12,15,1,0,0,1
1476,1977,0,1.235050849,1,9,1,58,0.079279214,177,1,3,347,1555,1590,18,3,13,1,1,0,3
1477,1203,0,0.49886415100000003,1,0,0,12,0.9138329959999999,153,3,0,364,721,1484,12,8,9,1,1,1,3
1478,710,0,1.852323854,1,0,1,2,0.059208450999999995,169,4,1,688,1931,3269,10,3,20,1,1,1,3
1479,1154,1,1.849005873,1,2,1,20,0.7985965209999999,136,4,12,115,858,3269,16,11,7,1,1,1,1
1483,580,0,2.5763511269999997,1,0,1,8,0.35354822700000005,101,7,3,248,1199,1970,15,5,9,1,1,1,2
1484,1958,1,0.49906673700000004,0,4,1,57,0.34810515799999997,156,8,11,788,1119,3269,5,1,13,1,1,0,1
1485,710,0,1.788981731,1,0,1,41,0.032468388,88,1,4,115,1988,286,7,4,12,1,0,0,2
1490,1271,0,2.53412916,0,0,0,2,0.7986831590000001,122,2,0,497,1740,3269,9,2,17,1,0,0,0
1492,1456,1,1.72927247,1,2,1,51,0.7985604359999999,145,1,9,333,1759,3269,8,6,2,1,0,0,3
1496,710,0,0.498752901,1,0,1,54,0.032154294,85,1,4,144,1988,286,7,4,7,1,0,0,2
1497,560,0,1.977079195,1,0,1,14,0.416649039,101,3,18,263,1177,1150,9,2,9,1,1,1,0
1498,1027,0,2.01289532,0,1,1,45,0.057311224,168,6,15,788,1023,1430,18,3,4,1,0,1,1
1499,710,1,0.49898398,0,0,0,15,0.8580522829999999,103,8,1,364,1011,1590,18,3,19,0,1,0,0
1501,518,1,0.498484831,0,8,0,3,0.148768327,178,7,19,417,1917,1970,17,12,20,0,0,0,0
1502,1203,1,1.94524084,0,1,1,63,0.863048525,122,2,2,538,1555,2208,18,13,14,1,0,0,3
1504,1958,1,0.49915449700000003,0,0,0,31,0.8716535320000001,190,7,19,381,1011,1970,17,1,15,0,1,1,1
1505,1537,1,1.8378500780000002,0,5,1,12,0.35995438399999996,199,3,15,1209,1162,3693,11,11,14,1,0,1,3
1506,1843,0,0.49875512,1,0,1,20,0.031743123,88,1,8,144,1988,286,7,0,7,1,0,0,2
1507,1027,0,1.657842408,0,1,0,32,0.853909288,103,7,8,125,1199,1610,18,7,14,1,1,1,2
1509,710,1,1.313527978,0,0,0,55,0.562289727,113,6,14,319,721,2655,12,7,9,1,0,0,3
1510,1203,0,1.1072476690000002,0,10,1,18,0.047939718,152,6,17,553,1162,790,14,9,6,1,1,1,1
1511,543,0,0.6809875190000001,0,3,0,55,0.132652993,194,8,9,1738,730,2208,8,5,19,1,0,1,2
1516,1600,0,0.720554425,1,1,0,15,0.02433176,150,5,3,1621,588,1970,16,3,14,0,0,0,1
1519,1027,1,1.9350974909999998,0,2,1,32,0.8669950940000001,93,1,14,140,721,1970,9,2,3,1,1,0,3
1520,1958,1,0.499076464,0,0,1,9,0.024736451,124,1,18,1791,1023,3269,10,1,15,1,0,0,1
1521,710,1,2.5584510590000002,1,0,0,46,0.41682798200000004,113,8,9,497,1701,3269,16,5,10,1,1,1,3
1522,1203,1,1.191165955,0,0,1,61,0.910825054,113,6,19,364,1374,1970,14,1,6,1,0,1,3
1525,710,0,0.49900059799999996,0,3,1,7,0.928563745,176,1,17,1260,721,1970,10,9,8,1,1,0,0
1528,1203,1,2.553247667,0,0,0,57,0.8475092040000001,101,1,9,1087,1199,3358,16,2,14,1,1,1,0
1529,710,1,0.498806246,1,0,1,41,0.034992879,131,1,4,275,1988,286,7,4,7,1,0,0,2
1530,1980,1,2.415171992,0,9,0,46,0.386169359,94,8,13,997,1542,3473,15,3,6,1,0,1,2
1531,1154,1,0.498065785,0,2,0,32,0.587512286,116,8,15,418,1931,2655,15,3,11,1,1,0,3
1532,710,0,0.498785511,1,0,1,55,0.026793336,99,1,8,519,1988,286,13,1,14,1,0,0,2
1534,580,1,0.499089491,1,0,1,12,0.8514175559999999,139,1,18,1791,1670,2993,16,0,15,1,1,0,1
1535,1027,0,1.262450239,1,1,0,51,0.151483452,146,4,19,581,1162,3952,11,7,19,0,0,1,2
1536,710,0,0.49875786899999996,1,5,1,20,0.030999812,100,1,4,275,1988,286,13,4,7,1,0,0,2
1538,577,1,0.498994737,0,1,0,31,0.42162114700000003,179,7,4,788,1299,2655,7,6,11,0,1,0,2
1539,1027,0,0.537821043,1,0,1,37,0.62501355,101,7,1,286,1931,2655,9,5,20,1,1,0,2
1542,832,1,0.49912945,0,0,0,31,0.8606438059999999,190,2,6,788,721,2655,5,1,17,0,1,1,1
1543,1843,0,0.498817175,1,0,1,20,0.038384929,101,1,4,275,1988,286,7,4,7,1,0,0,2
1545,775,1,0.499082153,0,0,0,31,0.407495218,146,7,7,769,721,2655,7,6,11,1,0,1,2
1547,1027,1,1.764044468,0,3,0,26,0.915435632,100,2,12,813,1374,2208,16,5,15,1,1,0,2
1548,1203,1,0.51158823,0,1,0,8,0.401230013,169,6,17,1191,1520,1484,18,7,19,0,0,0,1
1550,1203,0,1.6773240719999998,1,0,0,12,0.423314087,122,6,20,1085,1805,3269,17,11,7,0,0,1,1
1552,1537,1,1.660596568,0,1,1,14,0.408394947,146,2,0,428,970,1663,19,1,5,1,0,0,2
1555,1843,1,0.62703343,0,1,1,14,0.02962068,117,3,1,809,1710,3358,12,3,3,1,0,1,1
1559,1561,0,0.49891903200000004,0,0,0,52,0.852776925,190,7,7,788,1023,461,12,1,2,1,1,1,2
1560,877,1,2.576702305,0,0,0,60,0.083775519,170,8,1,360,1515,1950,9,11,7,1,1,0,1
1561,1843,1,2.6253853169999997,1,0,1,33,0.798715026,112,6,0,417,1515,3269,5,0,6,1,1,1,1
1564,1842,0,1.904605385,0,0,0,23,0.405961896,146,3,0,985,721,1484,9,3,16,1,0,1,2
1566,1271,1,0.49901047299999995,1,0,1,49,0.13524792300000002,179,6,4,286,1805,3269,9,11,8,1,1,1,0
1571,708,0,1.28720037,1,0,1,27,0.40041161,102,6,7,769,721,999,10,1,6,1,1,1,0
1573,1977,0,0.497845287,0,1,1,9,0.7986773159999999,145,4,20,950,1075,1519,15,3,6,1,0,1,3
1574,1154,1,1.960784925,1,0,1,2,0.798605676,166,4,17,411,1759,3269,13,11,7,1,1,0,1
1575,1843,0,1.224707532,1,3,0,15,0.02503879,169,1,1,1331,928,1590,10,3,17,0,0,0,3
1576,574,1,0.484386514,0,6,1,45,0.41242157399999996,146,5,17,1158,1889,3269,18,3,19,1,0,0,1
1578,1977,0,1.322802355,1,0,1,43,0.798609791,169,8,19,115,1951,3269,15,3,12,1,0,1,2
1579,710,0,1.830735345,1,0,0,48,0.798735069,159,4,10,333,1931,3269,18,11,7,1,1,1,3
1580,1027,1,2.517529439,1,0,1,26,0.36934574600000003,88,6,9,381,1299,3333,7,6,13,1,1,1,1
1583,1203,1,1.0796602640000001,1,10,1,23,0.906000444,91,3,14,364,510,1970,16,9,3,1,0,1,3
1587,1843,0,0.49875553799999994,1,0,1,20,0.031704965,105,1,4,275,1988,286,7,4,7,1,0,0,2
1588,710,1,2.500138338,1,0,0,15,0.10218313,155,4,0,788,1805,3269,16,1,8,1,0,0,0
1589,1185,1,1.3733463430000001,1,0,0,5,0.34908658,155,1,1,418,1809,3269,10,3,3,0,0,0,2
1590,1154,1,2.595114176,1,0,0,33,0.798876575,192,8,0,497,1023,3269,9,1,11,0,1,1,0
1592,1203,1,2.553681911,1,0,0,15,0.054950699000000006,135,7,20,980,1162,3952,17,12,11,1,0,0,3
1594,1203,1,1.342121184,1,0,1,21,0.13666605199999998,155,5,1,376,1917,1970,9,1,8,1,1,1,2
1597,1456,0,0.528384703,0,0,0,2,0.798602985,155,4,2,115,1951,2753,19,7,7,1,1,0,1
1600,1843,0,0.49876375,1,5,1,54,0.031794556,105,1,11,519,1988,286,6,4,7,1,0,0,2
1601,710,0,2.469531239,0,1,1,27,0.019478946,155,6,18,115,1988,286,5,3,15,1,1,1,2
1602,710,0,1.8226713819999998,1,0,1,27,0.11212407099999999,150,4,13,333,781,3167,13,3,15,1,1,1,2
1603,1203,1,1.726018234,1,4,1,7,0.85211435,122,8,13,199,721,1970,10,11,13,1,0,1,0
1604,1154,1,0.530564684,0,4,1,51,0.121993844,187,1,5,667,1917,2655,8,1,2,1,1,1,0
1607,1203,1,2.54981399,1,1,1,15,0.026898132,158,5,2,58,1162,3693,12,3,9,1,0,0,0
1608,1027,1,0.6835101990000001,1,0,1,16,0.798747285,159,8,15,497,1289,3269,17,7,8,1,1,1,3
1612,1849,1,0.498357371,1,0,1,55,0.026992012000000003,88,1,1,688,1023,3269,7,5,11,1,1,0,3
1614,1843,0,0.49885254799999995,1,5,1,54,0.031824483,99,1,11,144,1988,286,7,4,7,1,0,0,2
1615,606,0,1.816610551,1,0,1,57,0.130836229,102,4,10,667,1917,1970,17,3,13,1,0,1,2
1616,1849,0,2.0228952430000002,1,0,1,54,0.358237704,169,1,1,418,1931,2336,7,6,13,1,1,1,3
1617,1271,0,0.49898554100000003,1,0,0,31,0.14620571699999999,156,6,4,788,1558,1484,13,1,17,1,0,0,3
1618,1027,0,0.49897203700000003,1,0,1,32,0.9185347209999999,103,6,18,140,721,461,17,1,15,1,0,0,1
1621,1203,1,1.4162116319999998,0,3,0,12,0.357862705,159,3,20,1698,1520,790,17,12,13,1,0,1,3
1622,832,0,0.49883175,1,0,1,45,0.135383526,153,2,20,788,721,2655,8,1,14,1,0,0,1
1624,1132,0,2.570782571,1,3,0,15,0.14883703,170,8,3,1698,912,1053,17,2,11,0,1,1,2
1626,710,0,0.49872563200000003,1,0,1,20,0.035699396,105,1,11,144,1988,286,7,4,7,1,0,0,2
1627,710,1,0.49901233899999997,1,0,1,30,0.41420264799999995,198,1,17,788,1023,3269,17,3,15,1,1,0,1
1628,1027,1,2.020221549,0,4,1,9,0.052360135999999995,169,1,9,333,1951,2362,16,10,15,1,0,1,0
1630,833,0,0.546647682,1,4,1,33,0.798774419,198,3,1,275,1553,1590,18,7,15,1,1,0,3
1631,1154,0,0.708673308,0,0,1,2,0.7986831679999999,181,7,2,667,1931,3269,18,3,11,1,1,1,0
1632,1619,0,1.878123884,1,0,1,24,0.8544607470000001,139,5,14,364,1010,3358,16,7,15,1,1,0,1
1633,983,0,1.929320141,0,9,0,57,0.360381484,182,4,14,815,884,1970,11,11,3,1,0,1,2
1634,1843,0,0.49876491,1,0,1,41,0.034760261,105,1,4,144,1988,286,7,4,7,1,0,0,2
1635,1154,1,1.811107229,1,0,1,7,0.024591085,187,1,1,1226,1291,512,16,10,16,1,0,0,3
1636,1843,0,0.498770004,1,0,1,54,0.031748313,105,1,11,519,1988,286,7,4,7,1,0,0,2
1639,1290,0,1.8517244480000001,1,0,1,28,0.018176875,113,3,13,275,1256,286,9,11,12,1,1,1,2
1640,1537,0,0.5872975460000001,0,3,1,14,0.12444319400000001,198,3,20,978,1692,3952,14,2,9,1,1,0,2
1641,1872,1,2.636924361,1,9,0,7,0.35041725100000004,102,5,8,319,1555,1970,11,5,4,0,0,1,0
1642,1849,1,1.363751895,0,7,1,54,0.42239384700000004,177,1,10,418,1177,1150,15,9,13,1,0,1,1
1643,1271,0,2.586119138,1,0,1,46,0.411262068,81,7,0,210,1632,3269,5,2,8,1,1,1,0
